69,230
69,27
40,282
40,191
263,191
263,282
263,40
191,40
208,15
208,291
15,141
15,122
15,26
32,289
